0.00,0.05,10.0,0.0
0.05,0.15,15.0,0.0
0.10,0.35,20.0,0.0
0.15,1.50,23.0,0.0
0.20,2.00,26.0,0.0
0.25,2.50,29.0,0.0
0.30,3.00,35.0,0.0
0.35,3.50,35.0,0.0
0.40,4.00,35.0,0.0
0.45,4.00,35.0,0.0
